id,image_path,ocr_text,caption
lich-su-va-dia-ly-8_page_4.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_4.jpg,"Phần Địa Lí

CHƯƠNG 1. ĐẶC ĐIỂM VỊ TRÍ ĐỊA LÍ, PHẠM VI LÃNH THỔ, ĐỊA HÌNH
VÀ KHOÁNG SẢN VIỆT NAM
Bài 1. Đặc điểm vị trí địa lí và phạm vi lãnh thổ
Bài 2. Đặc điểm địa hình
Bài 3. Ảnh hưởng của địa hình đối với sự phân hoá tự nhiên và khai thác kinh tế
Bài 4. Đặc điểm chung của tài nguyên khoáng sản, sử dụng hợp lý tài nguyên khoáng sản
Bài 5. Thực hành: Phân tích đặc điểm phân bố các loại khoáng sản chủ yếu

CHƯƠNG 2. ĐẶC ĐIỂM KHÍ HẬU VÀ THỦY VĂN VIỆT NAM
Bài 6. Đặc điểm khí hậu
Bài 7. Thực hành: Vẽ và phân tích biểu đồ khí hậu
Bài 8. Đặc điểm thủy văn
Bài 9. Tác động của biến đổi khí hậu đối với khí hậu và thủy văn Việt Nam
Bài 10. Vai trò của tài nguyên khí hậu và tài nguyên nước

CHƯƠNG 3. ĐẶC ĐIỂM THỔ NHƯNG VÀ SINH VẬT VIỆT NAM
Bài 11. Đặc điểm chung và sự phân bố của lớp phủ thổ nhưỡng
Bài 12. Sử dụng hợp lý tài nguyên đất
Bài 13. Đặc điểm của sinh vật và vấn đề bảo tồn đa dạng sinh học

CHƯƠNG 4. BIỂN ĐẢO VIỆT NAM
Bài 14. Vị trí địa lí Biển Đông, các vùng biển của Việt Nam
Bài 15. Đặc điểm tự nhiên, môi trường và tài nguyên vùng biển đảo Việt Nam

Chủ đề 1. Văn minh châu thổ sông Hồng và sông Cửu Long
Chủ đề 2. Bảo vệ chủ quyền, các quyền và lợi ích hợp pháp của Việt Nam ở Biển Đông
THUẬT NGỮ","Trang này liệt kê các chương và bài học thuộc phần Địa Lí trong một cuốn sách giáo trình. Các chương bao gồm: Đặc điểm vị trí địa lí, đặc điểm địa hình và khoáng sản; đặc điểm khí hậu và thủy văn; đặc điểm thổ nhưỡng và sinh vật; và biển đảo Việt Nam. Mỗi bài học được đánh số và có mục tiêu cụ thể. Cuối cùng, có hai chủ đề về văn minh châu thổ sông Hồng và sông Cửu Long, cũng như bảo vệ chủ quyền và lợi ích hợp pháp của Việt Nam ở Biển Đông."
lich-su-va-dia-ly-8_page_40.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_40.jpg,"a) Lật đổ chúa Nguyễn và chính quyền Lê – Trịnh

Nếu những nét chính về quá trình lật đổ chúa Trịnh, chúa Nguyễn và vua Lê của nghĩa quân Tây Sơn.

Đến giữa năm 1774, nghĩa quân đã kiểm soát được một vùng rộng lớn từ Quảng Nam đến Bình Thuận. Hay tin, chúa Trịnh Sâm cho quân vượt ranh giới sông Gianh, tấn công Phú Xuân (Thừa Thiên Huế), chúa Nguyễn vượt biển chạy vào Gia Định. Từ năm 1776 đến năm 1783, nghĩa quân Tây Sơn bốn lần đánh vào Gia Định, lật đổ chính quyền chúa Nguyễn ở Đàng Trong.

Tháng 6 - 1786, Tây Sơn tấn công thành Phú Xuân, quân Trịnh nhanh chóng tan rã. Trong những năm 1786 - 1788, quân Tây Sơn ba lần tiến ra Thăng Long, đánh tan tập đoàn phong kiến Lê – Trịnh và các thế lực cát cứ mới. Sông Gianh và hệ thống Luỹ Thầy đến đây đã không còn là ranh giới chia đôi đất nước.

b) Chiến thắng quân xâm lược Xiêm (1785)

Dựa vào thông tin trong bài, quan sát hình 8.2 và lược đồ 8.3, em hãy mô tả lại chiến thắng Rạch Gầm – Xoài Mút năm 1785.

Chính quyền chúa Nguyễn bị lật đổ, Nguyễn Ánh chạy sang nước Xiêm cầu cứu. Cuối tháng 7 - 1784, vua Xiêm phái 5 vạn quân thuỷ bộ kéo vào Gia Định, chiếm đóng gần hết miền Tây Nam Bộ.

Tháng 1 - 1785, Nguyễn Huệ đưa 2 vạn quân vào Gia Định, bí mật bố trí trận địa trên sông Tiền, đoạn từ Rạch Gầm tới Xoài Mút (Tiền Giang) làm nơi quyết chiến với quân Xiêm.

Rạng sáng ngày 19 - 1 - 1785, quân Tây Sơn dụ quân Xiêm vào trận địa mai phục, rồi đồng loạt cho thủy binh, bộ binh phối hợp từ các hướng tấn công vào đội hình quân Xiêm. Trong vòng một ngày, gần 4 vạn quân Xiêm bị tiêu diệt. Quân Tây Sơn làm chủ vùng Gia Định.","--- Hình 8.2: Trận Rạch Gầm – Xoài Mút (bích họa, Khu di tích lịch sử Rạch Gầm – Xoài Mút, Tiền Giang)
--- Hình 8.3: Lược đồ trận Rạch Gầm – Xoài Mút"
lich-su-va-dia-ly-8_page_41.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_41.jpg,"c) Quang Trung đại phá quân Thanh (năm 1789)

Dựa vào thông tin trong bài, quan sát lược đồ 8.4, em hãy mô tả lại trận Ngọc Hồi – Đồng Đa năm 1789.

Việc Nguyễn Huệ lên ngôi hoàng đế có ý nghĩa gì đối với chiến thắng?

Sau khi bị quân Tây Sơn đánh bại, vua Lê Chiêu Thống sang cầu cứu nhà Thanh. Cuối năm 1788, Tôn Sĩ Nghị thống lĩnh 29 vạn quân ồ ạt tràn vào nước ta.

Trước thế giặc mạnh và tàn bạo, quân Tây Sơn rút khỏi Thăng Long để bảo toàn lực lượng, đồng thời gấp rút xây dựng phòng tuyến thuỷ bộ Tam Điệp – Biện Sơn. Quân thủy đóng ở Biện Sơn (Thanh Hoá), quân bộ đóng ở núi Tam Điệp (Ninh Bình).

Tháng 12 – 1788, Nguyễn Huệ lên ngôi hoàng đế, lấy niên hiệu là Quang Trung, chỉ huy 5 đạo quân Tây Sơn, tiến về Thăng Long. Đêm 30 Tết (âm lịch), quân Tây Sơn vượt sông Đáy, bất ngờ tấn công và tiêu diệt gọn quân Thanh ở đồn tiền tiêu. Đến mồng 3 Tết, nghĩa quân bí mật bao vây và triệt hạ đồn Hà Hồi (Thường Tin, Hà Nội).

Rạng sáng mồng 5 Tết, vua Quang Trung dẫn đại quân công phá đồn Ngọc Hồi (Hà Nội). Đồn Ngọc Hồi thất thủ nhanh chóng. Cùng lúc, đô đốc Long tấn công đồn Đồng Đa (Hà Nội). Quân Thanh đại bại. Tướng giặc là Sầm Nghi Đồng cùng đường, phải tự tử. Tôn Sĩ Nghị vội vã bỏ thành, vượt sông và rút chạy về nước.

Trưa mồng 5 Tết (ngày 30 – 1 – 1789), vua Quang Trung ngồi trên lưng voi, áo bào xám đen khỏi súng, đi đầu đại quân tiến vào thành Thăng Long.","(Nội dung mô tả tại đây)

Hình 1: Lược đồ trận Ngọc Hồi – Đồng Đa

Hình 1 mô tả trận đánh giữa quân Tây Sơn và quân Thanh tại hai địa điểm Ngọc Hồi và Đồng Đa. Trong hình, các mũi tên đỏ chỉ hướng của quân Thanh, còn mũi tên đen chỉ hướng của quân Tây Sơn. Hành động của quân Tây Sơn là tiến về Thăng Long, sau đó vượt sông Đáy và tấn công đồn tiền tiêu. Trận đánh diễn ra vào mồng 3 Tết, quân Thanh bị tiêu diệt hoàn toàn. Trong trận đánh này, vua Quang Trung đã dẫn quân công phá đồn Ngọc Hồi và đồn Đồng Đa, khiến quân Thanh thất bại và phải bỏ thành."
lich-su-va-dia-ly-8_page_42.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_42.jpg,"3. Nguyên nhân thắng lợi và ý nghĩa lịch sử của phong trào Tây Sơn
Em hãy nêu ý nghĩa lịch sử và nguyên nhân thắng lợi của phong trào Tây Sơn.
Vua Quang Trung đã có những đóng góp gì cho lịch sử dân tộc ở thế kỉ XVIII?

Phong trào Tây Sơn đã lật đổ các chính quyền phong kiến suy đối Nguyễn, Trịnh, Lê, xóa bỏ tình trạng chia cắt đất nước ròng rã hơn 250 năm. Những chiến thắng của Tây Sơn đã tạo điều kiện cơ bản cho sự thống nhất quốc gia và bảo vệ được nền độc lập của đất nước.

Phong trào Tây Sơn giành được thắng lợi nhờ tình thần yêu nước, sự đồng lòng, ủng hộ của nhân dân, sự lãnh đạo tài tình của Nguyễn Huệ – Quang Trung và bộ chỉ huy nghĩa quân.

Nguyễn Huệ
(1753 - 1792)

Nguyễn Huệ rất giỏi dùng binh và chưa hề thất bại nhưng lại bị đánh bại rằng ""việc binh là việc độc hại cho nhân dân"". Sự nghiệp của Nguyễn Huệ thành công nhất trong 4 năm (1785 - 1789): Trận Rạch Gầm – Xoài Mút (1785) đã đưa Nguyễn Huệ lên địa vị cứu tinh cho nhân dân Đàng Trong. Diệt họ Trịnh, trả lại vị trí chính thống cho vua Lê, Nguyễn Huệ đã chính phục lòng dân và sĩ phu Bắc Hà. Cuộc hôn nhân Nguyễn Huệ – Ngọc Hân công chúa, cuộc hôn nhân Nam – Bắc sau hơn 200 năm thù địch đã góp phần hàn gắn nhân tâm đã quá chia lìa. Chiến thắng Đồng Đa đã đưa Nguyễn Huệ lên địa vị người anh hùng dân tộc, tiếp nối truyền thống Lê Lợi khi Lê Chiêu Thống trở thành kẻ phản bội dân tộc.

(Lược trích theo Trần Việt Ngạc, Góp nhật – Tìm hiểu lịch sử Việt, NXB Hội Nhà văn, 2020, trang 81)

Luyện tập – Vận dụng
1. Trình bày khái quát tình hình xã hội Đàng Trong nửa sau thế kỉ XVIII theo mẫu dưới đây.
Triều đình: ?
Quan lại: ?
Nông dân: ?
Các tầng lớp khác: ?

2. Hoàn thành bảng tóm tắt về hai cuộc kháng chiến chống ngoại xâm do Nguyễn Huệ – Quang Trung lãnh đạo theo mẫu dưới đây:
Cuộc kháng chiến | Thời gian | Trận đánh quyết định
Chống quân xâm lược Xiêm | ? | ?
Chống quân xâm lược Thanh | ? | ?

Vận dụng
3. Hãy mô tả ngắn gọn (khoảng 5 dòng) về một di tích lịch sử hay công trình tưởng niệm có liên quan đến phong trào Tây Sơn mà em biết.

43","(Nội dung mô tả tại đây)

Hình 1: Nguyễn Huệ đang cưỡi ngựa, biểu tượng cho sự lãnh đạo tài tình và sức mạnh của ông trong phong trào Tây Sơn. Trang phục và vũ khí đều mang đậm tính chất truyền thống Việt Nam.

Hình 2: Bảng tóm tắt về hai cuộc kháng chiến chống ngoại xâm do Nguyễn Huệ – Quang Trung lãnh đạo. Bảng này giúp người đọc nắm bắt rõ hơn về các sự kiện quan trọng trong lịch sử Việt Nam."
lich-su-va-dia-ly-8_page_43.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_43.jpg,"Chương 4
CHÂU ÂU VÀ NƯỚC MỸ
TỪ CUỐI THẾ KI XVIII ĐẾN ĐẦU THẾ KI XX

Bài 9 CÁC NƯỚC ANH, PHÁP, ĐỨC, MỸ
CHUYỂN SANG GIAO ĐOẠN CHỦ NGHĨA ĐẾ QUỐC

Học xong bài này, em sẽ:
- Mô tả được những nét chính về quá trình hình thành của chủ nghĩa đế quốc.
- Nhận biết được những chuyển biến lớn về kinh tế, chính sách đối nội, đối ngoại của các đế quốc Anh, Pháp, Đức, Mỹ từ cuối thế kỉ XIX đến đầu thế kỉ XX.

Bức hình bên sẽ gợi cho các em câu hỏi: Tại sao bến cảng Quảng Châu của Trung Quốc lại treo cờ Tây Ban Nha, Mỹ, Anh, Hà Lan? Thực ra, những lá cờ là sự xác nhận ranh đất, nơi đặt trụ sở của các công ty tư bản lớn có mặt ở Trung Quốc lúc bấy giờ – đó là thời kì các nước tư bản Âu – Mỹ chuyển sang giai đoạn chủ nghĩa đế quốc. Vậy, quá trình hình thành của chủ nghĩa đế quốc đã diễn ra như thế nào? Cuối thế kỉ XIX đầu thế kỉ XX, các nước Âu – Mỹ đã có những chuyển biến nổi bật gì trên các lĩnh vực kinh tế, chính sách đối nội, đối ngoại?

1. Những nét chính về quá trình hình thành của chủ nghĩa đế quốc

Dựa vào hình 9.1, tư liệu 9.2 và thông tin trong bài, em hãy nêu các biểu hiện của quá trình hình thành chủ nghĩa đế quốc ở châu Âu và Mỹ. Chủ nghĩa tư bản phát triển thành chủ nghĩa đế quốc vào thời điểm nào?

Việc sử dụng nguồn năng lượng mới và những tiến bộ kĩ thuật dẫn đến hình thành các ngành công nghiệp trên quy mô lớn. Trong khoảng 30 năm cuối thế kỉ XIX, bắt đầu xuất hiện các công ty độc quyền, chiếm và kiểm soát gần như hoàn toàn đối với một ngành công nghiệp từ khâu sản xuất, phân phối hàng hoá đến dịch vụ. Tiêu biểu là các-ten (cartel) ở Đức, xanh-đi-ca (syndicat) ở Pháp, to-rót (trust) ở Mỹ – được hình thành từ một số

44","- **Hình 9.1**: Bức tranh vẽ bến cảng Quảng Châu ở Quảng Đông (Trung Quốc), treo cờ của các nước tư bản Âu – Mỹ. Bức tranh thể hiện sự xuất hiện của chủ nghĩa đế quốc ở châu Á.
- **Hình 9.2**: Bức tranh vẽ các biểu hiện của quá trình hình thành chủ nghĩa đế quốc ở châu Âu và Mỹ. Bức tranh mô tả sự phát triển của chủ nghĩa tư bản thành chủ nghĩa đế quốc, đặc biệt là các công ty độc quyền và sự kiểm soát ngành công nghiệp."
lich-su-va-dia-ly-8_page_44.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_44.jpg,"tập đoàn khổng lồ, kết hợp lại với nhau để kiểm soát toàn bộ ngành công nghiệp hoá chất, khai mỏ, sắt thép,...

Sự tập trung sản xuất, tập trung nguồn vốn lớn đã dẫn đến đến sự hình thành những ngân hàng lớn trực tiếp tham gia kinh doanh công nghiệp. Sự kết hợp giữa tư bản ngân hàng với tư bản công nghiệp tạo nên tầng lớp tư bản tài chính.

Tầng lớp tư bản tài chính chú trọng hoạt động xuất khẩu tư bản, bao gồm: đầu tư sản xuất, kinh doanh ở các nước thuộc địa và phụ thuộc, cho vay lãi, giành quyền kiểm soát qua tàu tóm cổ phiếu,... Do thu được nguồn lợi quá lớn từ xuất khẩu tư bản (thị trường tiêu thụ mở rộng, nhiều nguồn nguyên liệu và nhân công rẻ mạt,...), các nước tư bản tăng cường cạnh tranh xâm lược thuộc địa.

Đến cuối thế kỉ XIX đầu thế kỉ XX, sự xuất hiện của các tổ chức độc quyền, sự ra đời của tư bản tài chính, hoạt động xuất khẩu tư bản và tranh giành thuộc địa,... là những dấu hiệu cơ bản đánh dấu sự ra đời của chủ nghĩa đế quốc.

9.1 Khánh thành kênh đào Xuy-ê (Suez) năm 1869
(tranh vẽ của F. Lét-li (F. Leslie), năm 1870, Mỹ)

Em có biết?

Tư bản tài chính Pháp đầu tư đào kênh Xuy-ê nhằm tạo thuận lợi cho hoạt động khai thác vùng Viễn Đông. Năm 1875, tư bản tài chính Anh chiếm độc quyền kênh đào. Đế quốc Anh làm chủ con đường biển đến Ấn Độ, Đông Nam Á, Ó-xtrây-li-a và Niu Di-lân (New Zealand).

9.2 Các khoản đầu tư của Anh, Pháp, Mỹ ở các khu vực thuộc địa và phụ thuộc năm 1914

(Đơn vị: triệu đô la Mỹ)

| Khu vực/ Châu lục | Anh | Pháp | Mỹ |
|------------------|-----|------|-----|
| Bắc Mỹ          | 7 000 | 500 | 900 |
| Mỹ La-tinh     | 3 700 | 1 600 | 1 200 |
| Châu Phi        | 2 400 | 900 | - |
| Châu Á         | 3 500 | 1 200 | 100 |

(Lịch sử thế giới: Hành trình của nhân loại (World History: The Human Journey), Nhà xuất bản Hậu, Rai-hát và Uyn-xton (Holt, Rinehart and Winston (HRW)), 2005, trang 689)

45","--- Hình 1 ---
Hình 1: Khánh thành kênh đào Xuy-ê (Suez) năm 1869, tranh vẽ của F. Lét-li (F. Leslie), năm 1870, Mỹ.

--- Hình 2 ---
Hình 2: Em có biết? Tư bản tài chính Pháp đầu tư đào kênh Xuy-ê nhằm tạo thuận lợi cho hoạt động khai thác vùng Viễn Đông. Năm 1875, tư bản tài chính Anh chiếm độc quyền kênh đào. Đế quốc Anh làm chủ con đường biển đến Ấn Độ, Đông Nam Á, Ó-xtrây-li-a và Niu Di-lân (New Zealand)."
lich-su-va-dia-ly-8_page_45.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_45.jpg,"2. Những chuyển biến lớn về kinh tế, chính sách đối nội, đối ngoại của các đế quốc Anh, Pháp, Đức, Mỹ từ cuối thế kỉ XIX đến đầu thế kỉ XX

- Các nước Anh, Pháp, Đức, Mỹ từ cuối thế kỉ XIX đến đầu thế kỉ XX có những chuyển biến lớn về kinh tế như thế nào?

- Nếu những nét chính về chính sách đối nội và chính sách đối ngoại của các nước đế quốc vào cuối thế kỉ XIX đầu thế kỉ XX.

- Từ lược đồ 9.5, em hãy xác định vị trí thuộc địa của các nước đế quốc Anh, Pháp, Đức, Mỹ.

a) Những chuyển biến lớn về kinh tế

Sau năm 1870, tốc độ phát triển công nghiệp của Anh, Pháp chậm lại trong khi Đức và Mỹ liên tục phát triển. Các công ty độc quyền kiểm soát các ngành kinh tế trọng yếu như luyện kim, đóng tàu và khai thác mỏ. Giữa thập niên 90 của thế kỉ XIX, công nghiệp Mỹ vươn lên dẫn đầu thế giới, Đức giữ vị trí thứ hai. Anh và Pháp mất vị thế bá chủ về sản xuất công nghiệp nhưng lại là hai nước xuất khẩu tư bản nhiều nhất do có hệ thống thuộc địa rộng lớn.

9.3 Sản lượng thép của các nước Anh, Hoa Kỳ và Đức, giai đoạn 1880 - 1900 (Đơn vị: triệu tấn)

| Nước | Năm 1880 | Năm 1900 |
|------|----------|----------|
| Anh  | 1,3      | 4,9      |
| Hoa Kỳ | 1,2     | 10,2    |
| Đức  | 0,7      | 6,4      |

(Vũ Dương Ninh – Nguyễn Văn Hồng, Lịch sử thế giới cận đại, NXB Giáo dục Việt Nam, Hà Nội, 2010, trang 230)

9.4 Sự phát triển hệ thống đường sắt ở Đức và Hoa Kỳ, giai đoạn 1860 - 1900 (Đơn vị: nghìn km)

| Nước | Năm 1860 | Năm 1871 | Năm 1900 |
|------|----------|----------|----------|
| Đức  | -        | 17,16    | 49,878   |
| Hoa Kỳ | 49,3    | -        | 320,2    |

(Vũ Dương Ninh – Nguyễn Văn Hồng, Lịch sử thế giới cận đại, Sđd, trang 246 và trang 261)

b) Những chuyển biến trong chính sách đối nội, đối ngoại

Chính sách đối nội

Anh và Đức là hai quốc gia theo thể chế quân chủ lập hiến. Ở Anh, quyền lực thuộc về Nghị viện do hai đảng Tự do và Bảo thủ thay nhau cầm quyền. Ở Đức, nhà nước vẫn trao nhiều quyền lực cho Hoàng đế và Thủ tướng, hạn chế vai trò của Quốc hội. Ở Pháp, nền Cộng hòa thứ ba được thành lập sau chiến tranh Pháp – Phổ (1870 – 1871), nhưng tình hình chính trị liên tục không ổn định. Trong vòng 40 năm (1875 – 1914), nước Pháp đã có 50 lần thay đổi chính phủ. Chính quyền các nước Anh, Pháp, Đức thi hành chính sách nhằm bảo vệ quyền lợi cho giai cấp tư sản, đàn áp sự nổi dậy của phong trào công nhân.

Tại Mỹ, sau nội chiến (1861 – 1865), hai đảng Cộng hoà và Dân chủ thay nhau cầm quyền. Những chuyển biến trong chính sách đối nội tập trung chủ yếu vào: hàn gắn vết thương chiến tranh, hoà hợp quốc gia, tái thiết đất nước. Tuy nhiên, chính sách đối với người Mỹ gốc Phi và phụ nữ vẫn còn nhiều hạn chế.

46","(Nội dung mô tả tại đây)

Hình 1: Bức tranh minh họa hai bé gái đang hỏi câu hỏi về lịch sử. Bức tranh màu xanh lá cây với nền trắng.

Hình 2: Bảng thống kê sản lượng thép của Anh, Hoa Kỳ và Đức từ 1880 đến 1900.

Hình 3: Bảng thống kê sự phát triển hệ thống đường sắt ở Đức và Hoa Kỳ từ 1860 đến 1900."
lich-su-va-dia-ly-8_page_46.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_46.jpg,"Năm 1881, nước Mỹ ban hành đạo luật quy định người da đen phải ngồi toa riêng khi đi tàu, không được vào khách sạn, nhà hát, những nơi công cộng dành cho người da trắng.

Chính sách đối ngoại

Chính sách đối ngoại cơ bản của các đế quốc Anh, Pháp, Đức, Mỹ vào cuối thế kỉ XIX, đầu thế kỉ XX là tăng cường xâm lược, mở rộng hệ thống thuộc địa.

Anh có hệ thống thuộc địa rộng lớn nhất thế giới, được gọi là ""đế quốc Mặt Trời không bao giờ lặn"". Đến năm 1914, hệ thống thuộc địa của Pháp đứng thứ hai trên thế giới.

Cuối thế kỉ XIX, Mỹ đã thiết lập ảnh hưởng và quyền kiểm soát trên vùng biển Ca-ri-bê (Caribbean), Phi-lip-pin. Năm 1899, Mỹ tuyên bố chính sách ""mở cửa"", cạnh tranh ảnh hưởng thương mại với các đế quốc khác ở thị trường Trung Quốc.

Ở Đức, dưới thời Thủ tướng Bi-xmac (Bismarck), chính sách đối ngoại là lập các liên minh, cô lập Pháp. Cuối thế kỉ XIX, Đức tăng cường chạy đua vũ trang, công khai đòi dùng vũ lực chia lại thuộc địa trên thế giới.

9.5 Lược đồ các đế quốc và thuộc địa đầu thế kỉ XX

Luyện tập – Vận dụng

Luyện tập

1. Vẽ sơ đồ tư duy thể hiện những nét chính của chủ nghĩa đế quốc từ cuối thế kỉ XIX đến đầu thế kỉ XX.
2. Điểm chung trong chính sách đối ngoại của các nước đế quốc là gì?

Vận dụng

3. Em hãy suy tầm thêm tư liệu về nhân vật Bi-xmac để hiểu rõ hơn về chính sách đối nội và đối ngoại của Đức cuối thế kỉ XIX.","---OCR---
Hình 1: Lược đồ các đế quốc và thuộc địa đầu thế kỉ XX"
lich-su-va-dia-ly-8_page_47.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_47.jpg,"Bài 10 CÔNG XÃ PA-RI (NĂM 1871)

Học xong bài này, em sẽ:
Trình bày những nét chính về Công xã Pa-ri (năm 1871) và ý nghĩa lịch sử của việc thành lập nhà nước kiểu mới – nhà nước của giai cấp vô sản đầu tiên trên thế giới.

Bức hình bên kề lại một phần của câu chuyện diễn ra trên đồi Mông-mác (Montmartre) sáng ngày 18 - 3 - 1871. Một nhóm người bao gồm cả phụ nữ và trẻ em đã vây quanh các khẩu đại bác, đối mặt với quân đội chính phủ và gào lên: ""Thật đáng xấu hổ! Các anh định làm gì?"". Những người lính im lặng, rồi sau đó họ hòa vào đoàn người tiến về Toà thị chính. Một chính quyền mới ra đời: Công xã Pa-ri. Ở bài học này, chúng ta sẽ cùng tìm hiểu những nét chính về Công xã Pa-ri và ý nghĩa lịch sử của việc thành lập nhà nước vô sản đầu tiên trên thế giới.

1. Công xã Pa-ri năm 1871","Hình 1: Người dân Pa-ri và binh lính bên những khẩu đại bác trên đồi Mông-mác sáng 18 - 3 - 1871 (truyện tranh Công xã Pa-ri của Uy-li-am Si-gố (William Siegel), năm 1932)."
lich-su-va-dia-ly-8_page_48.jpg,/kaggle/input/sgk-8-9/lichsu_diali_8/lich-su-va-dia-ly-8_page_48.jpg,"Ngày 26 - 3 - 1871, Hội đồng Công xã ra đời, tập trung trong tay quyền lập pháp và quyền hành pháp. Các ủy ban được thành lập để thi hành pháp luật như: Uỷ ban Tư pháp, Uỷ ban Đối ngoại, Uỷ ban Quân sự,... Nhiều chính sách tiến bộ được ban hành ngay sau đó.

Em có biết?

Một số chính sách của Hội đồng Công xã Pa-ri

- Giải thể quân đội thường trực, thay vào đó, trang bị vũ khí cho dân chúng.
- Giáo dục công miễn phí.
- Tiếp quản các nhà máy và giao cho công nhân kiểm soát.
- Tịch thu và phân chia lại những ngôi nhà không có người ở cho dân nghèo.
- Bình ổn giá bán bánh mì.

2. Ý nghĩa của Công xã Pa-ri

Tại sao nói: Công xã Pa-ri là nhà nước kiểu mới, do dân và vì dân?

Công xã Pa-ri là cuộc cách mạng vô sản đầu tiên do nhân dân lao động thực hiện, lật đổ chính quyền của giai cấp tư sản tại Pa-ri, lập ra chính quyền mới của giai cấp công nhân và nhân dân lao động. Các chính sách của Hội đồng Công xã đều hướng tới quyền lợi của đại đa số quần chúng.

Tuy chỉ tồn tại 72 ngày nhưng Công xã Pa-ri đã cổ vũ tinh thần cách mạng cho nhân dân lao động và để lại nhiều bài học quý giá cho phong trào đấu tranh của giai cấp vô sản.

Luyện tập – Vận dụng

1. Hoàn thành bảng tóm tắt những nét chính về Công xã Pa-ri (1871) theo mẫu dưới đây:

| Cuối cách mạng ngày 18 - 3 - 1871 | Sự thành lập và hoạt động của Hội đồng Công xã | Cuộc chiến đấu bảo vệ Công xã Pa-ri |
|------------------------------------|---------------------------------------------|----------------------------------------|
| Nội dung tóm tắt                   | ?                                          | ?                                      | ?                                      |

Vận dụng

2. Theo em, chính sách nào của Hội đồng Công xã vẫn còn có thể được vận dụng trong xã hội hiện nay?","Hình 1: Tranh vẽ bởi Hector Moloch, Pháp (1849 - 1909), cho thấy cảnh người phụ nữ Pa-ri trên chiến luỹ Đôi Trắng (Blanche). Tranh này thể hiện sự kiên cường và quyết tâm của người dân trong cuộc cách mạng."
