id,image_path,ocr_text,caption
lich-su-va-dia-li-6_page_168.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_168.jpg,"Quan sát hình 16.2 và đọc thông tin trong bài, em hãy cho biết nước có ở những đâu trên Trái Đất?

Lớp nước bao phủ trên Trái Đất được gọi là thuỷ quyển, bao gồm: nước trong các biển, các đại dương; nước trên lục địa (sông, hồ, băng, tuyết, nước ngầm,...) và hơi nước trong khí quyển.

Hình 16.2. Nước trên Trái Đất

II. VÒNG TUẦN HOÀN NƯỚC

Quan sát hình 16.3 và đọc thông tin trong bài, em hãy mô tả vòng tuần hoàn lớn của nước.

Hình 16.3. Vòng tuần hoàn nước

Nước luôn chuyển động trên Trái Đất theo những chu trình kép kín gọi là vòng tuần hoàn nước. Vòng tuần hoàn nước gồm: vòng tuần hoàn nhỏ và vòng tuần hoàn lớn. Vòng tuần hoàn nhỏ chỉ có hai giai đoạn: bốc hơi và nước rơi. Vòng tuần hoàn lớn có thể trải qua ba giai đoạn: bốc hơi, nước rơi và dòng chảy; hoặc bốn giai đoạn: bốc hơi, nước rơi, thấm và dòng chảy. Vòng tuần hoàn lớn có thể đưa nước đến hầu khắp mọi nơi trên Trái Đất.","Hình 16.2: Nước trên Trái Đất - Hình minh họa cho thấy các nguồn nước trên Trái Đất, từ biển, đại dương, sông, hồ, băng, tuyết, nước ngầm và hơi nước trong khí quyển.

Hình 16.3: Vòng tuần hoàn nước - Hình minh họa cho chu trình nước trên Trái Đất, bao gồm các giai đoạn bốc hơi, nước rơi, dòng chảy, thấm, và bốc hơi lại."
lich-su-va-dia-li-6_page_169.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_169.jpg,"III. NƯỚC NGẦM VÀ BĂNG HÀ

1. Nước ngầm

Quan sát hình 16.4 và đọc thông tin trong bài, em hãy:
- So sánh tỉ lệ giữa nước mặn và nước ngọt trên Trái Đất.
- Cho biết tỉ lệ nước ngầm trong tổng lượng nước ngọt trên Trái Đất.
- Nêu tầm quan trọng của nước ngầm.

Em có biết?

Trên lục địa nước ngầm nhiều hơn tất cả nước sông, hồ, đầm,... cộng lại. Phần lớn nước ngầm là do nước trên bề mặt đất thấm xuống. Công dụng quan trọng nhất của nước ngầm là cung cấp nước cho sinh hoạt. Ngoài ra, nước ngầm còn là nguồn cung cấp nước cho sản xuất nông nghiệp và công nghiệp.

Hình 16.4. Tỉ lệ các loại nước trên Trái Đất

Nước ngầm là nước nằm dưới bề mặt đất do nước mưa, băng tuyết tan và sông hồ thấm vào mặt đất mà thành. Nước ngầm còn là nguồn cung cấp nước cho sông và hồ. Nước ngầm chiếm khoảng 30% tổng lượng nước ngọt trên Trái Đất. Nước ngầm phân bố khắp nơi, là nguồn nước ngọt quan trọng cho thế giới. Sử dụng nguồn nước ngầm theo hướng phát triển bền vững đang là vấn đề cần sự quan tâm của toàn nhân loại.

2. Băng hà

Quan sát hình 16.4, 16.5 và đọc thông tin trong bài, em hãy:
- Kể tên những nơi có băng hà.
- Xác định tỉ lệ băng hà trong tổng lượng nước ngọt trên Trái Đất.
- Nêu tầm quan trọng của băng hà.","--- Hình 16.4 ---
- Hình 16.4 mô tả tỉ lệ các loại nước trên Trái Đất.
- Có ba loại nước: nước mặn, nước ngọt, và nước khác.
- Nước mặn chiếm 97,5%.
- Nước ngọt chiếm 2,5%.
- Nước khác chiếm 0,9%.
- Nước ngầm chiếm 30,1%.
- Nước mặn ngót chiếm 0,3%.
- Nước ngọt ngót chiếm 2%.

--- Hình 16.5 ---
- Hình 16.5 mô tả các loại nước ngầm.
- Nước ngầm chiếm 30,1%.
- Nước mặn ngót chiếm 0,3%.
- Nước ngọt ngót chiếm 2%.
- Nước khác chiếm 0,9%."
lich-su-va-dia-li-6_page_17.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_17.jpg,"II. CÁCH TÍNH THỜI GIAN

Dựa vào sơ đồ 2.4 và thông tin trong bài, em hãy giải thích các khái niệm trước Công nguyên, Công nguyên, thập kỉ, thế kỉ, thiên niên kỉ.

Lịch chính thức của thế giới hiện nay dựa theo cách tính thời gian của dương lịch, gọi là Công lịch. Công lịch lấy năm 1 là năm tưởng truyền Chúa Giê-su (Jesus, người sáng lập đạo Thiên chúa) ra đời làm năm đầu tiên của Công nguyên. Trước năm đó là trước Công nguyên (TCN). Từ năm 1 trở đi, thời gian được tính là Công nguyên (CN).

2.3 Tờ lịch

TRƯỚC CÔNG NGUYÊN
CÔNG NGUYÊN

Năm 179
Năm 111
Năm 1
Năm 544
Năm 938

2.4 Sơ đồ cách tính thời gian theo Công lịch

Một thập kỉ là 10 năm. Một thế kỉ là 100 năm. Một thiên niên kỉ là 1000 năm.

Hiện nay, ở Việt Nam, Công lịch được dùng chính thức trong văn bản của nhà nước, tuy nhiên, âm lịch vẫn được sử dụng rộng rãi trong nhân dân.

Chân trời sáng tạo

LUYỆN TẬP - VẬN DỤNG

Luyện tập

1. Dựa vào sơ đồ 2.4, em hãy xác định từ thời điểm xảy ra các sự kiện ghi trên sơ đồ đến hiện tại là bao nhiêu năm, bao nhiêu thập kỉ, bao nhiêu thế kỉ.

Vận dụng

2. Hãy cho biết những ngày lễ quan trọng của nước Việt Nam: Giỗ Tổ Hưng Vương, tết Nguyên đán, ngày Quốc khánh, ngày Giải phóng miền Nam, thống nhất đất nước được tính theo loại lịch nào?

3. Quan sát hình 2.3, theo em vì sao trên tờ lịch của chúng ta có ghi thêm ngày, tháng, năm âm lịch? Có nên chỉ ghi một loại lịch là dương lịch không?

4. Hãy xây dựng trục thời gian những sự kiện quan trọng của cả nhân em. Ví dụ: năm sinh, năm vào mẫu giáo, năm vào lớp 1, năm vào lớp 6,... (lưu ý: em có thể bắt đầu trục thời gian với năm sinh của em).",
lich-su-va-dia-li-6_page_170.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_170.jpg,"Trên Trái Đất, 99% băng hà phân bố ở các vùng cực. Trong đó, Nam Cực chiếm 90% diện tích băng trên thế giới. Phần băng còn lại có thể được tìm thấy ở các dãy núi vùng ôn đới và các đảo ở vùng vĩ độ cao. Ở giữa hai vĩ tuyến 35° Bắc và Nam, băng hà chỉ xuất hiện ở các dãy núi cao.

Băng hà là nguồn cung cấp nước quan trọng cho các sông ở miền ôn đới hay các sông bắt nguồn từ núi cao. Băng hà còn là nguồn dự trữ nước ngọt lớn nhất trên Trái Đất.

Gan-gô-tri (Gangotri) là một trong những sông băng lớn nhất trong dãy Hi-ma-lay-a. Đây là nơi bắt nguồn và cũng là nguồn cung cấp nước chủ yếu cho sông Hằng vào mùa khô. Sông Hằng có ý nghĩa rất lớn đối với Ấn Độ và Băng-la-dét (Bangladesh). Đây là nơi cung cấp nước ngọt và nguồn thuỷ năng quan trọng nhất cho hai quốc gia này.

(Nguồn: Sông băng, Hiệp hội Địa lí Quốc gia Hoa Kỳ)","Hình 16.5. Băng hà ở hai vùng cực và trên núi

Hình 16.5a. Nam Cực

Hình 16.5b. Bắc Cực

Hình 16.5c. Sông băng Gan-gô-tri (Hi-ma-lay-a)"
lich-su-va-dia-li-6_page_171.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_171.jpg,"Bài 17 SÔNG VÀ HỒ

Học xong bài này, em sẽ:
- Mô tả được các bộ phận của một dòng sông lớn.
- Mô tả được mối quan hệ giữa mùa lũ của sông với các nguồn cấp nước sông.
- Nêu được tầm quan trọng của việc sử dụng tổng hợp nước sông, hồ.

Theo em, một dòng sông lớn gồm những bộ phận nào? Sông được cung cấp nước từ những nguồn nào? Do đâu sông có lũ? Chúng ta cần sử dụng nước sông, hồ như thế nào?

I. SÔNG VÀ LƯU LƯỢNG NƯỚC CỦA SÔNG
1. Các bộ phận của dòng sông

Dựa vào thông tin trong bài và hình 17.1, em hãy mô tả các bộ phận chính của một dòng sông.

Hình 17.1. Mô hình một hệ thống sông

Sông là dòng nước chảy tương đối ổn định trên bề mặt lục địa. Hầu hết các dòng sông chảy ra biển. Nơi tiếp giáp với biển được gọi là cửa sông. Ở thượng nguồn, sông thường có nhiều phụ lưu. Phụ lưu là những dòng chảy nhỏ cung cấp nước cho sông. Ở hạ nguồn, có nhiều dòng chảy tách ra từ dòng sông chính, gọi là chi lưu.

Nước sông được cung cấp chủ yếu từ nước mưa, băng tuyết tan, nước ngầm,...

2. Lưu lượng nước sông

Dựa vào thông tin trong bài và bảng 17.1, em hãy:
- Cho biết mùa lũ của sông Gianh vào những tháng nào?
- Cho biết những tháng nào có lượng mưa lớn nhất?
- Rút ra mối quan hệ giữa mùa lũ của sông với nguồn cung cấp nước sông.

170","- Hình 17.1 mô tả một hệ thống sông với các bộ phận chính: sông chính, phụ lưu, chi lưu và cửa sông.
- Trong hình 17.1, hai nhân vật đang thảo luận về các bộ phận của dòng sông.
- Môi trường trong hình 17.1 là một hệ thống sông với các màu sắc khác nhau đại diện cho các phần của dòng sông."
lich-su-va-dia-li-6_page_172.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_172.jpg,"Bảng 17.1. Lưu lượng nước và lượng mưa trung bình tháng tại trạm Đồng Tâm (sông Gianh, tỉnh Quảng Bình)

| Tháng | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 |
|-------|---|---|---|---|---|---|---|---|---|----|----|----|
| Lưu lượng (m³/s) | 22,7 | 19,3 | 17,5 | 10,7 | 28,7 | 36,7 | 40,6 | 58,4 | 185,0 | 178,0 | 94,1 | 43,7 |
| Lượng mưa (mm) | 50,7 | 34,9 | 47,2 | 66,0 | 104,7 | 170,0 | 136,1 | 209,5 | 530,1 | 582,0 | 231,0 | 67,9 |

Mùa cạn | Mùa lũ

Lưu lượng nước là lượng nước chảy qua mặt cắt ngang lòng sông, ở một địa điểm nào đó, trong một giây đồng hồ. Đơn vị tính lưu lượng nước thường là m³/s.

Trong năm, lưu lượng nước sông thường không đều giữa các tháng. Vào mùa mưa, nguồn cấp nước chính cho sông là nước mưa, mực nước lòng sông dâng cao, sông chảy mạnh và ngược lại vào mùa khô. Với sông ở vùng vĩ độ cao, nước sông dâng nhanh, chảy mạnh vào cuối mùa xuân và đầu mùa hè khi băng tuyết tan. Lưu lượng nước sông tăng nhanh có thể gây hiện tượng lũ, lụt khu vực ven bờ và hạ lưu. Sự thay đổi lưu lượng nước sông trong một năm gọi là chế độ nước sông.

II. Hồ

Hồ là một dạng địa hình trũng chứa nước, thường khép kín và không trực tiếp thông ra biển. Có những hồ rất lớn như hồ Bai-can (Baikal) ở Liên bang Nga. Phần lớn hồ chứa nước ngọt, tuy nhiên, một số ít hồ chứa nước mặn. Hồ có nguồn gốc hình thành và hình dạng khác nhau.

Hình 17.2. Hồ Xuân Hương ở thành phố Đà Lạt, Lâm Đồng (Việt Nam) được hình thành bởi việc ngăn đập trên suối Cam Ly

Hình 17.3. Hồ Tơ Nưng (T'Nưng) ở thành phố Pleiku, Gia Lai (Việt Nam) được hình thành từ miệng núi lửa đã tắt","- Bảng 17.1: Cung cấp thông tin về lưu lượng nước và lượng mưa trung bình hàng tháng tại trạm Đồng Tâm, sông Gianh, tỉnh Quảng Bình. Bảng phân biệt rõ ràng giữa mùa cạn và mùa lũ.
- Mô tả về lưu lượng nước và cách tính đơn vị m³/s.
- Giải thích về sự thay đổi của lưu lượng nước trong năm và các yếu tố ảnh hưởng đến nó.
- Định nghĩa về hồ và phân loại các hồ dựa trên nguồn gốc hình thành và hình dạng.
- Mô tả hai hình ảnh Hồ Xuân Hương và Hồ Tơ Nưng, cho biết vị trí và cách hình thành của chúng."
lich-su-va-dia-li-6_page_173.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_173.jpg,"III. SỬ DỤNG TỔNG HỢP NƯỚC SÔNG, HỒ

Một số mục đích sử dụng nước sông, hồ
Sinh hoạt của người dân
Nông nghiệp, đánh bắt và nuôi thủy sản,...
Thuỷ điện,...
Giao thông vận tải đường sông, hồ
Du lịch, thể thao, giải trí,...

Dựa vào thông tin trong bài và hình 17.4, em hãy:
-Kể những mục đích sử dụng nước sông, hồ.
- Cho biết nước sông, hồ có thể cùng lúc sử dụng cho nhiều mục đích không?

Hình 17.4. Một số mục đích sử dụng nước sông, hồ

Những dòng sông, hồ lớn thường bao phủ một không gian rộng lớn. Nước sông, hồ được sử dụng chung cho nhiều cộng đồng dân cư, với nhiều mục đích khác nhau. Vì vậy, sử dụng nước sông, hồ theo hướng tổng hợp rất quan trọng, giúp nâng cao hiệu quả kinh tế, tránh lãng phí và góp phần bảo vệ tài nguyên nước.

Hình 17.5. Hồ Dầu Tiếng (Việt Nam)

Em có biết?
Hồ Dầu Tiếng được xây dựng trên sông Sài Gòn, chứa hơn 1,5 tỉ m³ nước, là một trong những hồ nhân tạo lớn nhất ở nước ta hiện nay.
Hồ Dầu Tiếng là nguồn cung cấp nước quan trọng cho sản xuất nông nghiệp và sinh hoạt ở tỉnh Tây Ninh, Bình Dương, Thành phố Hồ Chí Minh, Long An. Hiện nay hồ còn có vai trò lớn đối với việc trồng rừng, khai thác thủy sản, phát triển du lịch,...

LUYỆN TẬP - VẬN DỤNG
Luyện tập
Em hãy vẽ sơ đồ thể hiện các bộ phận chính của một dòng sông lớn.
Vận dụng
Hãy tìm ví dụ sử dụng tổng hợp nước sông hoặc hồ mà em biết.

172","- Hình 17.4: Mô tả các mục đích sử dụng nước sông, hồ.
- Hình 17.5: Hồ Dầu Tiếng, một hồ nhân tạo lớn ở Việt Nam, được xây dựng trên sông Sài Gòn."
lich-su-va-dia-li-6_page_174.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_174.jpg,"Bài 18
BIỂN VÀ ĐẠI DƯƠNG

Học xong bài này, em sẽ:
- Xác định được trên bản đồ các đại dương thế giới.
- Nêu được sự khác biệt về nhiệt độ và độ muối giữa vùng biển nhiệt đới và vùng biển ôn đới.
- Trình bày được các hiện tượng sóng, thủy triều, dòng biển.

Theo đề xuất của Tổ chức Thuỷ văn quốc tế thì Trái Đất bao gồm năm đại dương. Sự ""xuất hiện"" thêm đại dương thứ năm – Nam Đại Dương (Nam Băng Dương) đã gây ra nhiều cuộc tranh luận của các nhà Địa lí.

Tuy nhiên, chúng ta không thể phủ nhận rằng hiện nay cũng chỉ có một ""Đại dương thế giới"", bởi vì trong thực tế các đại dương đều nối liền với nhau. Em có đồng ý không?

I. CÁC ĐẠI DƯƠNG TRÊN TRÁI ĐẤT

Hình 18.1. Độ muối của nước biển và đại dương

Dựa vào hình 18.1, em hãy kể tên các đại dương trên thế giới.","Hình 18.1: Độ muối của nước biển và đại dương

Hình 18.1 mô tả độ muối của nước biển và đại dương trên thế giới. Bảng biểu đồ cho thấy độ muối trung bình (%) của các vùng biển khác nhau. Bảng biểu đồ này giúp người học nắm bắt được thông tin về độ muối của các đại dương trên thế giới."
lich-su-va-dia-li-6_page_175.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_175.jpg,"Với tổng diện tích 361,3 triệu km², đại dương chiếm khoảng 71% tổng diện tích bề mặt Trái Đất. Trong đại dương có các biển. Biển là một bộ phận có những đặc điểm riêng (về độ muối, nhiệt độ,...) khác với vùng nước của đại dương bao quanh. Ví dụ: Biển Đông là một bộ phận của Thái Bình Dương, Địa Trung Hải là một bộ phận của Đại Tây Dương,...

II. NHIỆT ĐỘ, ĐỘ MUỐI CỦA BIỂN VÀ ĐẠI DƯƠNG

Đọc thông tin trong bài và quan sát hình 18.1, em hãy:
- Cho biết sự khác biệt về nhiệt độ và độ muối giữa vùng biển nhiệt đới và vùng biển ôn đới.
- Giải thích tại sao có sự khác biệt như vậy?

Nhiệt độ trung bình của nước biển và đại dương vào khoảng 17°C. Tuy nhiên, nhiệt độ sẽ thay đổi phụ thuộc vào vị trí địa lý, điều kiện khí hậu và một số điều kiện tự nhiên khác. Ví dụ, nhiệt độ trung bình của Biển Đông là 27,3°C; biển Nhật Bản là khoảng 15°C; lên đến vùng biển Ô-khốt (Okhostk) thì nhiệt độ trung bình nước biển chỉ còn dưới 5°C.

Độ muối trung bình của nước biển và đại dương là 35‰. Độ muối của nước biển và đại dương là do nước sông hoà tan các loại muối từ trong lục địa đưa ra. Độ muối khác nhau do nguồn nước sông chảy vào và độ bốc hơi của nước trên biển và đại dương khác nhau. Độ muối của biển và đại dương có xu hướng giảm dần từ vùng vĩ độ thấp đến vùng vĩ độ cao.

III. SỰ VẬN ĐỘNG CỦA NƯỚC BIỂN VÀ ĐẠI DƯƠNG

Nước biển và đại dương có ba sự vận động là: sóng, thuỷ triều và dòng biển.

1. Sóng

Dựa vào thông tin trong bài và hình 18.2, em hãy trình bày khái niệm sóng biển và sóng thần. Cho biết nguyên nhân hình thành hai loại sóng này.

Hình 18.2. Các loại sóng trên biển và đại dương","(Nội dung mô tả tại đây)

Hình 18.1: Hai học sinh đang thảo luận về nhiệt độ và độ muối của biển và đại dương.

Hình 18.2a: Sóng biển: Hình ảnh sóng lớn trên biển, màu xanh lam và trắng.

Hình 18.2b: Sóng thần ở Nhật Bản (2011): Hình ảnh sóng thần lớn, màu đen, đang xô đổ các công trình trên bờ biển."
lich-su-va-dia-li-6_page_176.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_176.jpg,"Mặt biển không bao giờ yên tĩnh. Nước luôn luôn nhấp nhô, dao động. Ở bờ biển, người ta thấy sóng từ ngoài khơi xô vào bờ, nhưng thực ra, nước không chuyển động theo chiều ngang mà chỉ dao động tại chỗ. Nguyên nhân sinh ra sóng biển chủ yếu là do gió. Gió càng mạnh thì sóng càng lớn. Ngoài ra, ở các đại dương (nhất là Thái Bình Dương và Đại Tây Dương) còn xuất hiện sóng do động đất hoặc núi lửa hoạt động ngầm dưới đáy biển. Loại sóng này có thể cao vài chục mét, gây nhiều tác hại nghiêm trọng, được gọi là sóng thần.

2. Thuỷ triều

Đọc thông tin trong bài và quan sát hình 18.3, em hãy:
- Trình bày khái niệm về hiện tượng thuỷ triều.
- Cho biết thế nào là triều cường? Thế nào là triều kém?
- Xác định thời điểm xảy ra triều cường và thời điểm xảy ra triều kém.

Hình 18.3. Vị trí của Mặt Trời, Mặt Trăng và Trái Đất vào các ngày triều cường và triều kém

Khi quan sát bờ biển, người ta thấy nước biển có lúc dâng lên, lấn sâu vào đất liền, có lúc lại rút xuống, lùi ra xa. Đó là hiện tượng thuỷ triều. Thuỷ triều có quan hệ chặt chẽ với sức hút của Mặt Trời, Mặt Trăng đối với Trái Đất. Nhờ sức hút của Mặt Trời và Mặt Trăng mà nước trong các biển và đại dương có sự vận động lên – xuống tạo ra thuỷ triều.

Có nơi, mỗi ngày thuỷ triều lên – xuống hai lần, gọi là bán nhật triều. Nhưng có nơi thuỷ triều chỉ lên xuống mỗi ngày một lần, gọi là nhật triều. Hàng tháng, có những ngày thuỷ triều dao động nhiều nhất, đó là các ngày triều cường. Ngược lại, cũng có những ngày thuỷ triều dao động ít nhất, gọi là các ngày triều kém.","- Hình 18.3 mô tả vị trí của Mặt Trời, Mặt Trăng và Trái Đất vào các ngày triều cường và triều kém.
- Hình a) Triều cường: Trái Đất nằm giữa Mặt Trời và Mặt Trăng.
- Hình b) Triều kém: Trái Đất nằm bên cạnh Mặt Trăng hoặc Mặt Trời."
lich-su-va-dia-li-6_page_177.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_177.jpg,"3. Dòng biển

Nếu trên lục địa có những dòng sóng thì trong các biển và đại dương cũng có những dòng biển hay hải lưu. Dựa vào nhiệt độ mà người ta chia thành dòng biển nóng hay dòng biển lạnh.

Các dòng biển có ảnh hưởng rất lớn đến khí hậu của những khu vực ven biển. Ngoài ra, nơi gặp gỡ của các dòng biển nóng và lạnh có nguồn hải sản rất phong phú.

Dựa vào hình 18.4 và kiến thức đã học, em hãy kể tên các dòng biển trong các đại dương. Cho biết hướng chảy của các dòng biển nóng, dòng biển lạnh.

Hình 18.4. Dòng biển trong các đại dương

LUYỆN TẬP – VẬN DỤNG

Luyện tập

1. Em hãy lập sơ đồ thể hiện ba dạng vận động chính của nước biển và đại dương.

2. Tìm mối quan hệ giữa nhiệt độ và độ muối của nước biển, đại dương.

Vận dụng

Nếu những lợi ích kinh tế mà sóng, thuỷ triều hoặc dòng biển đem lại cho chúng ta. Liên hệ với Việt Nam.","Hình 18.4: Mô tả các dòng biển trong các đại dương, bao gồm hướng chảy của dòng biển nóng và dòng biển lạnh. Hình ảnh này được sử dụng để hỗ trợ việc học về các dòng biển và hướng chảy của chúng. Trong hình, các dòng biển được đánh dấu bằng màu sắc khác nhau để phân biệt giữa dòng biển nóng và lạnh."
lich-su-va-dia-li-6_page_178.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_178.jpg,"CHƯƠNG
6
ĐẤT VÀ SINH VẬT
TRÊN TRÁI ĐẤT
- Lớp đất và các nhân tố hình thành đất.
- Một số nhóm đất điển hình trên thế giới.
- Sinh vật và sự phân bố các đới thiên nhiên
trên Trái Đất. Rừng nhiệt đới.","Hình ảnh mô tả một khu rừng với ánh sáng mặt trời chiếu qua lá cây, tạo nên một không gian tự nhiên đẹp mắt. Trên nền ảnh, có một biểu tượng của một cuốn sách mở, thể hiện chủ đề của chương 6 về đất và sinh vật trên Trái Đất."
lich-su-va-dia-li-6_page_179.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_179.jpg,"Bài 19
LỚP ĐẤT VÀ CÁC NHÂN TỐ
HÌNH THÀNH ĐẤT.
MỘT SỐ NHÓM ĐẤT ĐIỂN HÌNH

Học xong bài này, em sẽ:
- Nếu được các tầng đất và các thành phần chính của đất.
- Trình bày được một số nhân tố hình thành đất.
- Kể được tên một số nhóm đất điển hình trên thế giới.
- Xác định được trên bản đồ một số nhóm đất ở vùng nhiệt đới hoặc ở vùng ôn đới.

"" Ai ơi đồng bỏ ruộng hoang
Bao nhiêu lắc đất, tắc vàng bẫy nhiều""
(Ca dao)

Khoảng 3/4 diện tích bề mặt Trái Đất là đại dương,
phần còn lại là lục địa. Lớp đất trên Trái Đất là môi
trường sống của con người và các sinh vật sống. Vậy
đất bao gồm những thành phần chính nào? Có những
nhóm đất điển hình nào? Những nhân tố nào góp phần
hình thành đất?

I. LỚP ĐẤT, CÁC THÀNH PHẦN CHÍNH CỦA ĐẤT VÀ TẦNG ĐẤT

1. Lớp đất

Lớp vật chất mỏng, tới xốp bao phủ trên bề mặt các lục địa và đảo, được đặc trưng bởi độ phì gọi là lớp đất.

Độ phì là khả năng cung cấp nước, nhiệt, khí và các chất dinh dưỡng giúp cho thực vật sinh trưởng và phát triển. Mỗi loại đất khác nhau được đặc trưng bởi độ phì tương ứng. Độ phì cao thì đất tốt, thực vật phát triển nhanh chóng, thuận lợi và ngược lại.

2. Các thành phần chính của đất

Dựa vào hình 19.1 và thông tin trong bài, em hãy:
- Cho biết các thành phần chính của đất.
- Thành phần nào chiếm tỉ lệ lớn nhất?
- Thành phần nào quan trọng nhất?

Hình 19.1. Tỉ lệ các thành phần có trong đất","Hình 19.1: Tỉ lệ các thành phần có trong đất

Hình ảnh này mô tả tỷ lệ các thành phần có trong đất. Bằng cách phân chia theo màu sắc, ta có thể thấy rằng không khí chiếm 25%, nước chiếm 25%, chất vô cơ chiếm 45% và chất hữu cơ chiếm 5%."
lich-su-va-dia-li-6_page_18.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_18.jpg,"CHƯƠNG
2
THỜI KÌ NGUYÊN THUỶ

Thời nguyên thuỷ là thời kì đầu tiên của lịch sử loài người. Trong buổi bình minh đó của lịch sử, loài người đã sống như thế nào? Họ đã làm gì để tồn tại và thích ứng với môi trường tự nhiên?

Trong chương này, các em sẽ được tìm hiểu:
- Nguồn gốc loài người.
- Xã hội nguyên thuỷ.
- Sự chuyển biến và phân hoá của xã hội nguyên thuỷ.

Hang Thắm Hai (Lạng Sơn), nơi phát hiện hoá thạch người và động vật cách ngày nay khoảng 400 000 năm.","Hình 1: Trang bìa của chương 2 với tiêu đề ""Thời kì Nguyên thuỷ"". Trang bìa có nền màu xanh lá cây và hình ảnh rừng rậm mờ ảo phía sau. Tiêu đề được in lớn màu đỏ ở giữa trang.

Hình 2: Hình ảnh của hang Thắm Hai ở Lạng Sơn, nơi được đề cập trong văn bản. Hang có đá vôi và các hốc nhỏ, màu xám và nâu."
lich-su-va-dia-li-6_page_180.jpg,/kaggle/input/sgk-6-7/lichsu_diali_67/lich-su-va-dia-li-6_page_180.jpg,"Lớp đất trên các lục địa bao gồm các thành phần là chất vô cơ, chất hữu cơ, nước, không khí. Chất vô cơ chiếm phần lớn trọng lượng của đất bao gồm các hạt cát, hạt sét,... Chất hữu cơ chỉ chiếm một tỉ lệ nhỏ nhưng là phần quan trọng nhất của đất, được phân huỷ từ xác động, thực vật và thường ở tầng trên cùng của đất. Nước và không khí tồn tại giữa các khe hở của đất, giúp cho sinh vật sinh trưởng và phát triển. Tỉ lệ các thành phần trong đất thay đổi tùy thuộc vào điều kiện hình thành đất.

3. Tầng đất

Tầng hữu cơ
Tầng đất mặt
Tầng tích tụ
Tầng đá mẹ

Hình 19.2. Mẫu đất

Khi quan sát mẫu đất, người ta có thể thấy sự phân tầng cấu trúc từ bề mặt đất xuống đến tầng đá mẹ. Tuỳ theo điều kiện tự nhiên của mỗi vùng, miền mà các lớp đất, tầng đất khác nhau về độ dày, màu sắc, cấu tạo.

- Tầng hữu cơ: là tầng trên cùng, bao gồm các tàn tích hữu cơ (cành khô, lá mục,...) đang bị phân giải. Tầng này còn gọi là tầng thảm mục.

- Tầng đất mặt: được hình thành do vi sinh vật phân giải các chất hữu cơ tạo nên chất mùn, thường tối xốp, chứa nhiều chất dinh dưỡng.

- Tầng tích tụ: được hình thành do các vật chất bị hoà tan và tích tụ lại từ các tầng đất phía trên xuống.

- Tầng đá mẹ: là nơi chứa các sản phẩm phong hoá bị biến đổi để hình thành đất.

II. CÁC NHÂN TỐ HÌNH THÀNH ĐẤT

Dựa vào hình 19.3 và thông tin trong bài, em hãy cho biết những ảnh hưởng của con người đến đất theo hướng tích cực hoặc tiêu cực.

Hình 19.3. Ruộng bậc thang Mù Cang Chải (Yên Bái)","- **Hình 19.2**: Mô tả cấu trúc của một mẫu đất, bao gồm các tầng từ trên xuống dưới: tầng hữu cơ, tầng đất mặt, tầng tích tụ, và tầng đá mẹ.
- **Hình 19.3**: Hình ảnh ruộng bậc thang Mù Cang Chải ở Yên Bái, Việt Nam."
